enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
27622,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,11,<10,Early Stage Startup,2,22,1.0
26625,0.624,Female,Has relevent experience,Full time course,Masters,STEM,<1,10/49,Pvt Ltd,1,54,1.0
22130,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,3,106,0.0
28884,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,4,29,0.0
21367,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,NGO,4,18,0.0
30335,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,32,1.0
21583,0.926,Male,No relevent experience,Full time course,Graduate,STEM,7,5000-9999,Public Sector,never,9,0.0
18450,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,4,500-999,Pvt Ltd,4,18,0.0
6252,0.893,Male,No relevent experience,Full time course,Graduate,STEM,8,<10,Pvt Ltd,never,312,0.0
16365,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,32,0.0
17425,0.897,Male,Has relevent experience,Part time course,Masters,STEM,7,50-99,Pvt Ltd,1,65,0.0
5743,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,33,0.0
15014,0.555,Male,Has relevent experience,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,19,1.0
31068,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,10/49,NGO,1,113,1.0
4356,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,1,95,0.0
24497,0.897,Male,No relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,123,0.0
10380,0.92,Male,No relevent experience,Full time course,Masters,STEM,5,10/49,Public Sector,1,62,0.0
1933,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,never,32,0.0
29103,0.92,Male,No relevent experience,Part time course,Phd,Humanities,11,10/49,Other,3,13,0.0
551,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,1,17,0.0
15025,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,42,0.0
22251,0.527,Male,No relevent experience,Part time course,Graduate,STEM,10,100-500,Funded Startup,1,57,0.0
8627,0.856,Female,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,222,0.0
31024,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,32,1.0
32865,0.92,Male,Has relevent experience,Part time course,Masters,Humanities,>20,50-99,NGO,1,112,0.0
13938,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,1,23,0.0
8073,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,1,61,0.0
22681,0.7959999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,1,234,0.0
23983,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,35,0.0
26086,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,44,0.0
23801,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,3,26,0.0
11033,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,14,<10,Pvt Ltd,>4,23,0.0
18151,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,1,90,0.0
16895,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,>4,34,0.0
26571,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,NGO,1,11,0.0
2675,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,70,0.0
6147,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,15,<10,Early Stage Startup,1,51,0.0
21620,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,15,1.0
5837,0.939,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Public Sector,2,64,0.0
16335,0.804,Male,Has relevent experience,Full time course,Masters,Humanities,2,50-99,Funded Startup,1,43,0.0
11961,0.738,Male,Has relevent experience,Full time course,Masters,STEM,7,1000-4999,Pvt Ltd,2,148,0.0
19026,0.855,Male,No relevent experience,Part time course,Graduate,STEM,14,100-500,Pvt Ltd,>4,17,0.0
31313,0.855,Male,No relevent experience,Full time course,Graduate,STEM,7,5000-9999,Pvt Ltd,1,38,0.0
17858,0.73,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,4,89,0.0
16038,0.843,Male,No relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,never,20,0.0
11954,0.866,Male,Has relevent experience,Part time course,Masters,STEM,>20,<10,Pvt Ltd,>4,226,0.0
29544,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,11,50-99,Pvt Ltd,1,54,0.0
4355,0.939,Male,No relevent experience,Full time course,Masters,STEM,4,5000-9999,Public Sector,never,6,0.0
2240,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,2,50,1.0
4445,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,2,48,0.0
15767,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,3,40,0.0
7138,0.884,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,2,43,0.0
11477,0.479,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Other,1,43,0.0
14168,0.926,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,59,0.0
24134,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,4,98,0.0
31616,0.855,Male,No relevent experience,Full time course,Graduate,STEM,15,100-500,Pvt Ltd,2,36,1.0
30077,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,3,30,0.0
16668,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Funded Startup,1,23,0.0
13094,0.926,Female,Has relevent experience,Part time course,Graduate,Other,5,50-99,Pvt Ltd,4,138,0.0
26677,0.847,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,never,19,0.0
6485,0.794,Female,Has relevent experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,1,304,0.0
16325,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,10,10/49,NGO,1,64,0.0
30478,0.802,Male,Has relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,22,0.0
28795,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,10,100-500,Pvt Ltd,3,226,0.0
2833,0.92,Male,Has relevent experience,Full time course,Masters,STEM,11,10000+,Pvt Ltd,2,34,0.0
2903,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,>20,<10,Pvt Ltd,1,8,0.0
27760,0.897,Male,Has relevent experience,Full time course,Graduate,STEM,10,10/49,Early Stage Startup,2,132,0.0
27579,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Public Sector,1,111,0.0
12910,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,NGO,1,34,0.0
4884,0.92,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Pvt Ltd,2,50,0.0
5777,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,10,1.0
21002,0.795,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,1,80,0.0
2906,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,3,39,0.0
12135,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,8,50-99,Pvt Ltd,1,88,0.0
26284,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,7,1000-4999,Pvt Ltd,1,60,0.0
17068,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,81,1.0
28722,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,never,12,0.0
3977,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,10,<10,Funded Startup,2,108,0.0
20888,0.926,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,2,15,1.0
13398,0.794,Male,Has relevent experience,Full time course,Masters,STEM,1,<10,Pvt Ltd,1,108,0.0
23769,0.5579999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,2,330,0.0
19546,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,48,1.0
26858,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,16,10/49,Early Stage Startup,2,336,0.0
15261,0.923,Male,Has relevent experience,Part time course,Masters,STEM,6,10000+,Pvt Ltd,>4,10,0.0
7962,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,13,0.0
17604,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Pvt Ltd,1,25,0.0
33035,0.92,Male,Has relevent experience,Part time course,Masters,STEM,15,1000-4999,Pvt Ltd,1,57,0.0
20024,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10/49,Pvt Ltd,>4,52,0.0
33143,0.92,Male,No relevent experience,Full time course,Graduate,No Major,1,1000-4999,NGO,1,95,1.0
10464,0.92,Male,No relevent experience,Full time course,Masters,STEM,15,10/49,Pvt Ltd,1,10,0.0
26218,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,2,90,1.0
29256,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,<10,Early Stage Startup,2,119,0.0
5355,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,2,51,0.0
33155,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,62,1.0
12563,0.926,Male,Has relevent experience,Full time course,Masters,STEM,13,10/49,Public Sector,2,80,0.0
22513,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,NGO,1,43,1.0
22248,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,16,100-500,Other,3,14,1.0
17289,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Pvt Ltd,1,113,0.0
22860,0.855,Male,No relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,78,0.0
26335,0.727,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Public Sector,1,31,0.0
31022,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,1,114,0.0
28851,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,47,0.0
8770,0.698,Male,Has relevent experience,Part time course,Masters,Business Degree,2,100-500,Pvt Ltd,1,134,0.0
18678,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,2,27,0.0
20260,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,never,55,0.0
27825,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,17,100-500,Pvt Ltd,1,48,0.0
7473,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,1,34,0.0
17284,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,43,0.0
28990,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,<10,Funded Startup,4,75,0.0
21299,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,2,11,0.0
13563,0.55,Male,Has relevent experience,Part time course,Masters,STEM,7,10/49,Pvt Ltd,2,45,1.0
14103,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,>4,328,0.0
782,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,NGO,1,27,0.0
32422,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,10,0.0
19630,0.897,Male,Has relevent experience,Part time course,Masters,STEM,6,50-99,Pvt Ltd,4,16,0.0
22280,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Public Sector,>4,27,0.0
26537,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,2,30,1.0
4769,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,118,0.0
31146,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,never,33,0.0
26211,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,2,23,1.0
10280,0.855,Female,No relevent experience,Full time course,Phd,STEM,14,1000-4999,Public Sector,2,140,0.0
27196,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,4,37,1.0
1430,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Public Sector,1,224,0.0
24876,0.579,Male,Has relevent experience,Part time course,Masters,STEM,4,500-999,Pvt Ltd,1,64,0.0
21630,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Early Stage Startup,1,33,1.0
28665,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,2,44,0.0
12076,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,>4,23,0.0
21436,0.8959999999999999,Female,Has relevent experience,Full time course,Graduate,STEM,10,10/49,Funded Startup,1,328,0.0
6785,0.7659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,1,56,0.0
6595,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,3,60,0.0
28150,0.926,Female,No relevent experience,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,3,34,0.0
26282,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,2,100,0.0
958,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,124,0.0
21589,0.926,Female,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,200,0.0
14330,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,never,17,0.0
17715,0.92,Female,Has relevent experience,Part time course,Masters,STEM,17,10000+,Pvt Ltd,1,94,0.0
24321,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Public Sector,1,92,0.0
8437,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,Early Stage Startup,1,17,0.0
21162,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,NGO,>4,29,0.0
887,0.92,Male,Has relevent experience,Part time course,Graduate,Other,6,50-99,Pvt Ltd,never,83,0.0
6408,0.92,Male,Has relevent experience,Full time course,Graduate,Business Degree,>20,<10,Pvt Ltd,1,36,0.0
28311,0.92,Male,Has relevent experience,Part time course,Masters,Humanities,10,10000+,Public Sector,1,32,0.0
31440,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,4,100,0.0
2767,0.939,Male,No relevent experience,Full time course,Graduate,STEM,15,1000-4999,NGO,1,25,0.0
22942,0.92,Male,Has relevent experience,Full time course,Masters,STEM,11,10000+,Pvt Ltd,>4,84,0.0
26810,0.91,Female,No relevent experience,Full time course,Graduate,Other,5,10/49,Pvt Ltd,1,127,0.0
11619,0.624,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,NGO,1,53,1.0
7151,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Public Sector,2,78,0.0
6018,0.926,Male,Has relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,1,24,0.0
29042,0.92,Male,No relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,39,0.0
17380,0.836,Male,No relevent experience,Full time course,Masters,STEM,3,<10,Public Sector,1,28,0.0
3227,0.897,Male,No relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,2,6,0.0
3863,0.754,Male,Has relevent experience,Part time course,Masters,STEM,3,100-500,Pvt Ltd,2,69,0.0
14612,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,1000-4999,Pvt Ltd,1,320,1.0
5811,0.887,Male,No relevent experience,Full time course,Masters,STEM,7,<10,Public Sector,2,64,0.0
24100,0.893,Male,No relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37,0.0
31883,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,3,98,0.0
29054,0.939,Male,No relevent experience,Part time course,Graduate,STEM,3,500-999,Pvt Ltd,never,40,0.0
29209,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Public Sector,2,30,0.0
3575,0.92,Male,No relevent experience,Full time course,Graduate,Business Degree,3,10000+,Pvt Ltd,2,41,0.0
22565,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,16,100-500,Pvt Ltd,2,35,0.0
29551,0.91,Male,Has relevent experience,Part time course,Masters,STEM,>20,50-99,Pvt Ltd,>4,35,0.0
25898,0.624,Male,Has relevent experience,Full time course,Masters,STEM,17,10000+,Pvt Ltd,1,129,1.0
8084,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,1,21,0.0
24379,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,never,118,0.0
1192,0.949,Male,No relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,never,3,1.0
10694,0.743,Female,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,1,44,0.0
11245,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,15,0.0
6037,0.895,Male,Has relevent experience,Part time course,Masters,STEM,16,500-999,Pvt Ltd,>4,45,0.0
33175,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,3,92,0.0
3196,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Early Stage Startup,1,20,0.0
15029,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,66,0.0
24135,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,10/49,Pvt Ltd,1,246,1.0
23141,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,16,0.0
26184,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,45,0.0
18084,0.92,Male,Has relevent experience,Full time course,Masters,STEM,14,10000+,Pvt Ltd,3,102,1.0
16382,0.624,Male,No relevent experience,Full time course,Masters,STEM,<1,10000+,Pvt Ltd,2,51,1.0
11419,0.915,Female,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Public Sector,2,105,0.0
13,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,78,0.0
18123,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,136,0.0
20589,0.624,Male,No relevent experience,Part time course,Masters,STEM,1,<10,Public Sector,never,53,0.0
715,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,1,40,1.0
971,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,3,5000-9999,Pvt Ltd,2,15,0.0
20503,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,1,32,0.0
14955,0.91,Male,Has relevent experience,Full time course,Graduate,Humanities,3,50-99,Pvt Ltd,1,164,0.0
157,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,never,42,0.0
22865,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,1000-4999,Pvt Ltd,1,9,0.0
13240,0.92,Male,No relevent experience,Full time course,Masters,STEM,8,10000+,Pvt Ltd,1,32,0.0
22637,0.91,Male,No relevent experience,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,26,0.0
28960,0.579,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Funded Startup,1,17,1.0
29966,0.926,Male,Has relevent experience,Part time course,Phd,Humanities,11,10000+,Pvt Ltd,>4,56,0.0
